歌曲id,歌曲频率,歌曲名字,歌手id,歌曲歌词
1842728629,-10000.0,如果呢,29051613,作词郑润泽作曲郑润泽出品网易音乐人青云制作人李淘赵建飞看幻想中的行星平行与天际听你说过的话语是那么平静能记得我的好也能够忘掉我迟早我的心里仍屹立着座城堡不知为何无法感受得到你的不舍你是如何能够轻易做得到如果说是真的爱我那为何都说不出口一大堆的所以然呢我脑海只剩为什么就让我放下所有回忆所有事情不那么清晰也许会好比较看幻想中的行星平行与天际听你说过的话语是那么平静说记得我的好也能够忘掉我迟早数不清这是第几次我也不知道如果说是真的爱我那为何都说不出口一大堆的所以然呢我脑海只剩为什么就让我放下所有回忆所有事情不那么清晰也许会好比较如果说是真的爱我那为何都说不出口一大堆的所以然呢我脑海只剩为什么就让我放下所有回忆所有事情不那么清晰也许会好比较也许会好比较出品青桔音乐编曲赵建飞吉他周少伟和声编写曾婕和声演唱曾婕人声录音师赵野人声录音棚弦乐编写赵建飞弦乐监制李朋弦乐国际首席爱乐乐团弦乐录音棚金田录音棚混音师钟泽鑫企划潘俊营销企划罗旭牛雪吟本歌曲来自青云
346576,-10000.0,光辉岁月,11127,作词黄家驹作曲黄家驹编曲制作人叶世荣钟声响起归家的讯号在他生命里仿佛带点唏嘘黑色肌肤给他的意义是一生奉献肤色斗争中年月把拥有变做失去疲倦的双眼带着期望今天只有残留的躯壳迎接光辉岁月风雨中抱紧自由一生经过彷徨的挣扎自信可改变未来问谁又能做到可否不分肤色的界限愿这土地里不分你我高低缤纷色彩闪出的美丽是因它没有分开每种色彩年月把拥有变做失去疲倦的双眼带着期望今天只有残留的躯壳迎接光辉岁月风雨中抱紧自由一生经过彷徨的挣扎自信可改变未来问谁又能做到今天只有残留的躯壳迎接光辉岁月风雨中抱紧自由一生经过彷徨的挣扎自信可改变未来问谁又能做到今天只有残留的躯壳迎接光辉岁月风雨中抱紧自由一生经过彷徨的挣扎自信可改变未来问谁又能做到今天只有残留的躯壳迎接光辉岁月风雨中抱紧自由一生经过彷徨的挣扎自信可改变未来
1844681125,-10000.0,入阵曲,14588567,作词陈艺柳作曲欧阳逸编曲姚瀚霄骁制作人顾雄喝几碗酒任风沙掩埋住我来时的路无人把守这无尽的硝烟把天空染红我怎么能低头就算前方再多再高的山丘挡不住我在下一个渡口谁在唱着离愁竹林草木皆兵先生隐姓埋名曾经如梦初醒不求功名求太平行军令响起孤傲的身影我不害怕刀和箭光和影烽烟起作风景生死的对局抗争着命运让我留下最后一篇骄傲的入阵曲喝几碗酒任风沙掩埋住我来时的路无人把守这无尽的硝烟把天空染红我怎么能低头就算前方再多再高的山丘挡不住我在下一个渡口谁在唱着离愁竹林草木皆兵先生隐姓埋名曾经如梦初醒不求功名求太平行军令响起孤傲的身影我不害怕刀和箭光和影烽烟起作风景生死的对局抗争着命运让我留下最后一篇骄傲的入阵曲如梦初醒不求功名求太平行军令响起孤傲的身影让我留下最后一篇骄傲的入阵曲行军令响起孤傲的身影我不害怕刀和箭光和影烽烟起作风景生死的对局抗争着命运让我留下最后一篇骄傲的入阵曲不求功名求太平和声曾婕张晓涵录音顾雄混音顾雄母带顾雄封面徐开林统筹小游监制胡小健出品人胡小健联合出品华予文化创际音乐上海华予文化发展有限公司
346075,-10000.0,真的爱你,11127,作词梁美薇作曲黄家驹编曲监制林邝培弦乐编排林邝培家驹无法可修饰的一对手带出温暖永远在背后纵使啰嗦始终关注不懂珍惜太内疚家强沉醉于音阶她不赞赏母亲的爱却永未退让决心冲开心中挣扎亲恩终可报答家驹春风化雨暖透我的心一生眷顾无言地送赠是你多么温馨的目光教我坚毅望着前路叮嘱我跌倒不应放弃没法解释怎可报尽亲恩爱意宽大是无限请准我说声真的爱你贯中无法可修饰的一对手带出温暖永远在背后纵使啰嗦始终关注不懂珍惜太内疚世荣仍记起温馨的一对手始终给我照顾未变样理想今天终于等到分享光辉盼做到家驹春风化雨暖透我的心一生眷顾无言地送赠是你多么温馨的目光教我坚毅望着前路叮嘱我跌倒不应放弃没法解释怎可报尽亲恩爱意宽大是无限请准我说声真的爱你春风化雨暖透我的心一生眷顾无言地送赠是你多么温馨的目光教我坚毅望着前路叮嘱我跌倒不应放弃没法解释怎可报尽亲恩爱意宽大是无限请准我说声真的爱你三子是你多么温馨的目光家驹哦教我坚毅望着前路叮嘱我跌倒不应放弃哦没法解释怎可报尽亲恩哦爱意宽大是无限请准我说声真的爱你哦
152392,-10000.0,讲不出再见,5205,作词向雪怀作曲赵容弼编曲杜自持是对是错也好不必说了是怨是爱也好不须揭晓何事更重要比两心的需要柔情蜜意怎么可缺少是进是退也好有若狂潮是痛是爱也好不须发表曾为你愿意我梦想都不要流言自此心知不会少这段情越是浪漫越美妙离别最是吃不消我最不忍看你背向我转面要走一刻请不必诸多眷恋浮沉浪似人潮哪会没有思念你我伤心到讲不出再见是进是退也好有若狂潮是痛是爱也好不须发表曾为你愿意我梦想都不要流言自此心知不会少这段情越是浪漫越美妙离别最是吃不消我最不忍看你背向我转面要走一刻请不必诸多眷恋浮沉浪似人潮哪会没有思念你我伤心到讲不出再见我最不忍看你背向我转面要走一刻请不必诸多眷恋浮沉浪似人潮哪会没有思念你我伤心到讲不出再见我最不忍看你背向我转面要走一刻请不必诸多眷恋浮沉浪似人潮哪会没有思念你我伤心到讲不出再见
115502,-10000.0,红日,3699,作词李克勤作曲立川俊之编曲方树梁命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你一生之中兜兜转转哪会看清楚彷徨时我也试过独坐一角像是没协助在某年那幼小的我跌倒过几多几多落泪在雨夜滂沱一生之中弯弯曲曲我也要走过从何时有你有你伴我给我热烈地拍和像红日之火燃点真的我结伴行千山也定能踏过让晚风轻轻吹过伴送着清幽花香像是在祝福你我让晚星轻轻闪过闪出你每个希冀如浪花快要沾湿我命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你一生之中兜兜转转哪会看清楚彷徨时我也试过独坐一角像是没协助在某年那幼小的我跌倒过几多几多落泪在雨夜滂沱一生之中弯弯曲曲我也要走过从何时有你有你伴我给我热烈地拍和像红日之火燃点真的我结伴行千山也定能踏过让晚风轻轻吹过伴送着清幽花香像是在祝福你我让晚星轻轻闪过闪出你每个希冀如浪花快要沾湿我命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你命运就算颠沛流离命运就算曲折离奇命运就算恐吓着你做人没趣味别流泪心酸更不应舍弃我愿能一生永远陪伴你
65766,-10000.0,富士山下,2116,作曲编曲陈珀拦路雨偏似雪花饮泣的你冻吗这风褛我给你磨到有襟花连调了职也不怕怎么始终牵挂苦心选中今天想车你回家原谅我不再送花伤口应要结疤花瓣铺满心里坟场才害怕如若你非我不嫁彼此终必火化一生一世等一天需要代价谁都只得那双手靠拥抱亦难任你拥有要拥有必先懂失去怎接受曾沿着雪路浪游为何为好事泪流谁能凭爱意要富士山私有何不把悲哀感觉假设是来自你虚构试管里找不到它染污眼眸前尘硬化像石头随缘地抛下便逃走我绝不罕有往街里绕过一周我便化乌有情人节不要说穿只敢抚你发端这种姿态可会令你更心酸留在汽车里取暖应该怎么规劝怎么可以将手腕忍痛划损人活到几岁算短失恋只有更短归家需要几里路谁能预算忘掉我跟你恩怨樱花开了几转东京之旅一早比一世遥远谁都只得那双手靠拥抱亦难任你拥有要拥有必先懂失去怎接受曾沿着雪路浪游为何为好事泪流谁能凭爱意要富士山私有何不把悲哀感觉假设是来自你虚构试管里找不到它染污眼眸前尘硬化像石头随缘地抛下便逃走我绝不罕有往街里绕过一周我便化乌有谁都只得那双手靠拥抱亦难任你拥有要拥有必先懂失去怎接受曾沿着雪路浪游为何为好事泪流谁能凭爱意要富士山私有何不把悲哀感觉假设是来自你虚构试管里找不到它染污眼眸前尘硬化像石头随缘地抛下便逃走我绝不罕有往街里绕过一周我便化乌有你还嫌不够我把这陈年风褛送赠你解咒梁荣骏陈珀江志仁陈匡荣细威邓建明陈珀
1436727001,-10000.0,兰陵王入阵曲,12228166,作词无作曲柳青瑶
25638340,-10000.0,此生不换,12604,作词杨漩予作曲闻震时光穿不断流转在从前刻骨的变迁不是遥远再有一万年深情也不变爱像烈火般蔓延记忆是条长线盘旋在天边沉浮中以为情深缘浅你再度出现我看见誓言承诺在水天之间回头看不曾走远依依目光此生不换要分散不习惯怎么算都太难分开之后更勇敢愿这爱世代相传喝不完忘情水不让你如烟前尘再怀恋望剑如面挥舞的瞬间别再闭上眼错过惊世的依恋回头看不曾走远眷恋一人流连忘返多少汗够温暖你哭喊我呼唤听清耳边的呢喃别害怕风轻云淡回头看不曾走远依依目光此生不换要分散不习惯怎么算都太难分开之后更勇敢愿这爱世代相传
1382367245,-10000.0,慕夏,30285885,作词王莹等什么君作曲王中易高漠伊编曲王中易高漠伊银辉描淡的石桥桥边嬉戏的垂髫风吹枝柳折细腰童谣声声伴长吆乌蓬水面风寂寥薄云淡淡月初瞧江上画舫熏香绕灯暖酒烫知己邀西月东落天色微曜半樽清酒斟得逍遥白衣纵马风流年少佳人倾城回眸浅笑玉笛声声月色皎皎起舞翩翩清影窈窕姻缘树下共求月老执手暮暮朝朝长夜温柔萤光照满城锦绣灯火耀老街小巷复喧嚣戏台风月增新貌轻纱遮面舞灵巧琵琶绕梁音袅袅唱罢西厢客醉笑推杯换盏度良宵西月东落天色微曜半樽清酒斟得逍遥白衣纵马风流年少佳人倾城回眸浅笑玉笛声声月色皎皎起舞翩翩清影窈窕姻缘树下共求月老执手暮暮朝朝西月东落天色微曜半樽清酒斟得逍遥白衣纵马风流年少佳人倾城回眸浅笑玉笛声声月色皎皎起舞翩翩清影窈窕姻缘树下共求月老执手暮暮朝朝制作人王中易高漠伊录音李亚男混音王宇呈吉他高漠伊贝斯赵伟丞和声王中易高漠伊统筹王艺园录音室制作团队伊格赛听出品伊格赛听嗨库文化
1342326579,-10000.0,醉太平,10600,作曲关大洲编曲丁嘉城混音马力琵琶赵聪箜篌吴琳羯鼓朱剑平管子张佳理制作人关大洲
186436,-10000.0,玻璃之情,6457,作曲张国荣编曲编曲从前我会使你快乐现在却最多叫你寂寞再吻下去像皱纸轻薄撕开了都不觉我这苦心已有预备随时有块玻璃破碎堕地勉强下去我会憎你只差那一口气不信眼泪能令失落的你爱下去难收的覆水将感情慢慢荡开去如果你太累及时地道别没有罪牵手来空手去就去我这苦心已有预备随时有块玻璃破碎堕地勉强下去我会憎你只差那一口气不信眼泪能令失落的你爱下去难收的覆水将感情慢慢荡开去如果你太累及时地道别没有罪牵手来空手去一起要许多福气或者承受不起或者怀恨比相爱更合理即使可悲不信眼泪能令失落的你爱下去难收的覆水将感情慢慢荡开去如果你太累及时地道别没有罪一生人不只一伴侣你会记得我是谁犹如偶尔想起过气玩具我抱住过哪怕失去早想到玻璃很易碎
